Address,Title_link,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"2957 Eleanor Ter NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2957-Eleanor-Ter-NW-Atlanta-GA-30318/35865013_zpid/,Sold 08/27/2019,"$115,000 ",3 bds,3 ba,"1,166 sqft",Single Family,1963,,Forced air,Central,1 space,"9,931 sqft",,"$115,177 ","$106,000 - $126,000",-$47 (-0.0 %)
"1786 Rock Springs Rd NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/1786-Rock-Springs-Rd-NE-Atlanta-GA-30324/35929622_zpid/,Sold 08/27/2019,"$459,000 ",3 bds,2 ba,"1,559 sqft",Single Family,1950,1980,Heat pump,Central,Attached Garage,0.38 acres,,"$459,709 ","$423,000 - $501,000",-$186 (-0.0 %)
"988 Cardova Dr NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/988-Cardova-Dr-NE-Atlanta-GA-30324/35929445_zpid/,Sold 08/26/2019,"$590,000 ",3 bds,2 ba,"1,820 sqft",Single Family,1951,,Forced air,Central,1 space,0.4 acres,,"$590,924 ","$544,000 - $644,000",-$208 (-0.0 %)
"2274 Kennedy Ct NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2274-Kennedy-Ct-NW-Atlanta-GA-30318/35856840_zpid/,Sold 08/26/2019,"$128,900 ",3 bds,3 ba,"1,144 sqft",Single Family,1969,1969,Forced air,Central,2 spaces,0.52 acres,,"$129,102 ","$119,000 - $141,000",-$53 (-0.0 %)
"2217 Willow Ave NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/2217-Willow-Ave-NE-Atlanta-GA-30305/35897139_zpid/,Sold 08/26/2019,"$961,000 ",3 bds,2 ba,"1,450 sqft",Single Family,1924,1950,"Forced air, Heat pump",Central,"Off street, On street",0.26 acres,Great solar potentialSun Number™: 92.21,"$962,506 ","$886,000 - $1.05M",-$397 (-0.0 %)
"1865 Wildwood Pl NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/1865-Wildwood-Pl-NE-Atlanta-GA-30324/35929320_zpid/,Sold 08/23/2019,"$730,987 ",3 bds,3 ba,"2,628 sqft",Single Family,1958,,Forced air,Central,2 spaces,0.38 acres,,"$732,178 ","$674,000 - $798,000",-$324 (-0.0 %)
"40 Mildred Pl NW APT C, Atlanta, GA 30318",https://www.zillow.com/homedetails/40-Mildred-Pl-NW-APT-C-Atlanta-GA-30318/2084264404_zpid/,Sold 08/23/2019,"$175,000 ",3 bds,3 ba,,Townhouse,2007,,Forced air,Central,Attached Garage,"2,308 sqft",,"$175,285 ","$161,000 - $191,000",-$77 (-0.0 %)
"678 Cresthill Ave NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/678-Cresthill-Ave-NE-Atlanta-GA-30306/35930754_zpid/,Sold 08/23/2019,"$850,000 ",3 bds,3 ba,"1,988 sqft",Single Family,1925,1996,Forced air,Central,4 spaces,"5,967 sqft",Great solar potentialSun Number™: 87.43,"$851,403 ","$783,000 - $928,000",-$384 (-0.0 %)
"1460 Fairmont Ave NW # 65, Atlanta, GA 30318",https://www.zillow.com/homedetails/1460-Fairmont-Ave-NW-65-Atlanta-GA-30318/2083554680_zpid/,Sold 08/23/2019,"$665,900 ",3 bds,4 ba,"3,069 sqft",Single Family,2019,,Forced air,Central,Attached Garage,,,"$666,985 ","$614,000 - $727,000",-$295 (-0.0 %)
"17 Edwin Pl NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/17-Edwin-Pl-NW-Atlanta-GA-30318/88822928_zpid/,Sold 08/23/2019,"$195,000 ",3 bds,2 ba,"1,485 sqft",Single Family,2008,2008,Forced air,Central,,"10,450 sqft",,"$195,317 ","$180,000 - $213,000",-$87 (-0.0 %)
"1956 Greystone Rd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1956-Greystone-Rd-NW-Atlanta-GA-30318/35908511_zpid/,Sold 08/23/2019,"$660,000 ",3 bds,3 ba,"2,068 sqft",Single Family,1940,2011,Forced air,Central,2 spaces,0.28 acres,Great solar potentialSun Number™: 78.61,"$606,342 ","$546,000 - $649,000","-$11,137 (-1.8 %)"
"1460 Fairmont Ave NW # 65, Atlanta, GA 30318",https://www.zillow.com/homedetails/1460-Fairmont-Ave-NW-65-Atlanta-GA-30318/2083554680_zpid/,Sold 08/23/2019,"$665,900 ",3 bds,4 ba,"3,069 sqft",Single Family,2019,,Forced air,Central,Attached Garage,,,"$666,985 ","$614,000 - $727,000",-$295 (-0.0 %)
"66 Camden Rd NE, Atlanta, GA 30309",https://www.zillow.com/homedetails/66-Camden-Rd-NE-Atlanta-GA-30309/35900196_zpid/,Sold 08/23/2019,$1.22M,3 bds,4 ba,"2,607 sqft",Single Family,1935,1980,"Forced air, Other",Central,4 spaces,"8,398 sqft",,"$1,215,232 ",$1.15M - $1.28M,"+$3,920 (+0.3 %)"
"40 Mildred Pl NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/40-Mildred-Pl-NW-Atlanta-GA-30318/88816192_zpid/,Sold 08/23/2019,"$175,000 ",3 bds,2.5 ba,"1,603 sqft",Townhouse,2007,2007,Forced air,Central,,"2,309 sqft",,"$175,285 ","$161,000 - $191,000",+$709 (+0.4 %)
"815 Magna Carta Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/815-Magna-Carta-Dr-NW-Atlanta-GA-30318/35864886_zpid/,Sold 08/22/2019,"$131,000 ",3 bds,2 ba,"1,000 sqft",Single Family,1964,,Forced air,Central,1 space,"9,234 sqft",,"$146,244 ","$139,000 - $154,000","+$8,413 (+6.1 %)"
"251 Devin Pl NE # 30, Atlanta, GA 30305",https://www.zillow.com/homedetails/251-Devin-Pl-NE-30-Atlanta-GA-30305/2084578082_zpid/,Sold 08/22/2019,"$754,900 ",3 bds,4 ba,"2,430 sqft",Townhouse,2018,,,,4 spaces,,,"$756,146 ","$696,000 - $824,000",-$341 (-0.0 %)
"108 Terrace Dr NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/108-Terrace-Dr-NE-Atlanta-GA-30305/35896415_zpid/,Sold 08/22/2019,"$556,000 ",3 bds,2 ba,"1,950 sqft",Single Family,1940,1970,Forced air,Central,3 spaces,0.28 acres,Limited solar potentialSun Number™: 50.61,"$556,918 ","$512,000 - $607,000",-$251 (-0.0 %)
"2745 Lenox Rd NE UNIT 3, Atlanta, GA 30324",https://www.zillow.com/homedetails/2745-Lenox-Rd-NE-UNIT-3-Atlanta-GA-30324/35936076_zpid/,Play video iconVideo Walkthrough,"$626,000 ",3 bds,3 ba,"2,834 sqft",Single Family,1999,1999,Forced air,Central,2 spaces,"6,969 sqft",,"$627,046 ","$577,000 - $683,000",-$289 (-0.0 %)
"1896 Mallard St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1896-Mallard-St-NW-Atlanta-GA-30318/65442300_zpid/,Sold 08/21/2019,"$405,000 ",3 bds,3 ba,"2,086 sqft",Single Family,2002,2002,"Forced air, Heat pump",Central,2 spaces,"6,664 sqft",Great solar potentialSun Number™: 86.61,"$405,677 ","$373,000 - $442,000",-$187 (-0.0 %)
"1509 Liberty Pkwy NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1509-Liberty-Pkwy-NW-Atlanta-GA-30318/88819082_zpid/,Sold 08/21/2019,"$275,000 ",3 bds,4 ba,"1,326 sqft",Townhouse,2005,2005,Forced air,Central,1 space,653 sqft,,"$275,459 ","$253,000 - $300,000",-$127 (-0.0 %)
"120 Lakeland Dr NW, Atlanta, GA 30305",https://www.zillow.com/homedetails/120-Lakeland-Dr-NW-Atlanta-GA-30305/35942890_zpid/,Sold 08/21/2019,"$747,500 ",3 bds,3 ba,"2,524 sqft",Single Family,1950,,Forced air,Central,1 space,0.26 acres,,"$748,749 ","$689,000 - $816,000",-$345 (-0.0 %)
"38 8th St NW, Atlanta, GA 30308",https://www.zillow.com/homedetails/38-8th-St-NW-Atlanta-GA-30308/35900117_zpid/,Sold 08/21/2019,"$740,000 ",3 bds,2.5 ba,"2,460 sqft",Townhouse,1984,,Forced air,Central,2 spaces,"9,836 sqft",,"$741,237 ","$682,000 - $808,000","+$5,071 (+0.7 %)"
"585 Loridans Dr NE, Atlanta, GA 30342",https://www.zillow.com/homedetails/585-Loridans-Dr-NE-Atlanta-GA-30342/35934202_zpid/,Sold 08/20/2019,"$500,000 ",3 bds,2 ba,"2,199 sqft",Single Family,1951,1980,Forced air,Central,4 spaces,0.52 acres,,"$500,846 ","$461,000 - $546,000",-$236 (-0.0 %)
"2072 Callaway Ct NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2072-Callaway-Ct-NW-Atlanta-GA-30318/82610827_zpid/,Sold 08/20/2019,"$360,000 ",3 bds,4 ba,"2,120 sqft",Townhouse,2006,2006,Other,Central,2 spaces,"3,485 sqft",,"$360,609 ","$332,000 - $393,000",-$170 (-0.0 %)
"1714 Donald Lee Hollowell Pkwy NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1714-Donald-Lee-Hollowell-Pkwy-NW-Atlanta-GA-30318/35845487_zpid/,Sold 08/20/2019,"$88,065 ",3 bds,1 ba,"1,248 sqft",Single Family,1925,1965,Other,Central,,"8,751 sqft",,"$88,411 ","$83,000 - $93,000",-$489 (-0.6 %)
"1086 Rosedale Rd NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1086-Rosedale-Rd-NE-Atlanta-GA-30306/14507552_zpid/,Sold 08/20/2019,"$650,000 ",3 bds,2 ba,"1,765 sqft",Single Family,1950,1950,Forced air,Central,Attached Garage,0.3 acres,,"$652,272 ","$600,000 - $698,000","+$2,882 (+0.4 %)"
"3315 Habersham Rd NW, Atlanta, GA 30305",https://www.zillow.com/homedetails/3315-Habersham-Rd-NW-Atlanta-GA-30305/35902152_zpid/,Sold 08/20/2019,"$650,000 ",3 bds,3 ba,"2,272 sqft",Single Family,1936,1980,Forced air,Central,2 spaces,0.64 acres,,"$651,100 ","$599,000 - $710,000",-$306 (-0.0 %)
"1903 Claremont St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1903-Claremont-St-NW-Atlanta-GA-30318/35916075_zpid/,Sold 08/19/2019,"$505,500 ",3 bds,2 ba,"1,456 sqft",Single Family,1989,2008,Forced air,Central,2 spaces,0.27 acres,Great solar potentialSun Number™: 77.01,"$506,366 ","$466,000 - $552,000",-$243 (-0.0 %)
"2624 Church St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2624-Church-St-NW-Atlanta-GA-30318/35923642_zpid/,Sold 08/19/2019,"$269,900 ",3 bds,2 ba,"1,127 sqft",Single Family,1920,,"Forced air, Heat pump",Central,,"7,971 sqft",,"$262,539 ","$249,000 - $276,000",+$313 (+0.1 %)
"721 E Paces Ferry Rd NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/721-E-Paces-Ferry-Rd-NE-Atlanta-GA-30305/35928653_zpid/,Sold 08/16/2019,"$665,000 ",3 bds,2 ba,"2,065 sqft",Single Family,1935,1980,"Forced air, Heat pump",Central,1 space,0.31 acres,Candidate for a community solar programSun Number™: 20.21,"$666,181 ","$613,000 - $719,000",-$339 (-0.1 %)
"644 Cedar Ave NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/644-Cedar-Ave-NW-Atlanta-GA-30318/35864793_zpid/,Sold 08/16/2019,"$46,000 ",3 bds,1 ba,"1,280 sqft",Single Family,1930,1930,Other,Central,,0.56 acres,,"$134,771 ","$88,000 - $185,000",-$852 (-0.6 %)
"727 Courtenay Dr NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/727-Courtenay-Dr-NE-Atlanta-GA-30306/35930379_zpid/,Sold 08/16/2019,"$630,000 ",3 bds,2 ba,"1,800 sqft",Single Family,1945,2008,Forced air,Central,,0.31 acres,,"$734,985 ","$661,000 - $816,000","+$4,374 (+0.6 %)"
"853 Skipper Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/853-Skipper-Dr-NW-Atlanta-GA-30318/35871133_zpid/,Sold 08/16/2019,"$179,000 ",3 bds,2 ba,"1,261 sqft",Single Family,1960,,Forced air,"Central, Other",5 spaces,0.38 acres,,"$179,318 ","$165,000 - $194,000",-$90 (-0.1 %)
"2537 Ridgewood Rd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2537-Ridgewood-Rd-NW-Atlanta-GA-30318/35921747_zpid/,Sold 08/16/2019,"$550,000 ",3 bds,3 ba,"2,463 sqft",Single Family,1950,1975,Forced air,Central,,0.29 acres,,"$550,977 ","$507,000 - $595,000",-$280 (-0.1 %)
"2056 Dellwood Dr NW, Atlanta, GA 30309",https://www.zillow.com/homedetails/2056-Dellwood-Dr-NW-Atlanta-GA-30309/35908431_zpid/,Sold 08/16/2019,"$475,000 ",3 bds,2 ba,"2,189 sqft",Single Family,1940,,Forced air,Central,Detached Garage,0.44 acres,,"$475,923 ","$438,000 - $519,000",-$279 (-0.1 %)
"3340 E Wood Valley Rd NW, Atlanta, GA 30327",https://www.zillow.com/homedetails/3340-E-Wood-Valley-Rd-NW-Atlanta-GA-30327/35911408_zpid/,Sold 08/16/2019,"$950,000 ",3 bds,4 ba,"4,023 sqft",Single Family,1960,2017,Forced air,Central,2 spaces,0.52 acres,Candidate for a community solar programSun Number™: 20.21,"$951,688 ","$876,000 - $1.03M",-$483 (-0.1 %)
"1313 Liberty Pkwy NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1313-Liberty-Pkwy-NW-Atlanta-GA-30318/71756410_zpid/,Sold 08/15/2019,"$270,000 ",3 bds,4 ba,"1,326 sqft",Townhouse,2005,2005,Forced air,Central,1 space,653 sqft,,"$270,485 ","$249,000 - $292,000",-$140 (-0.1 %)
"1030 E Rock Springs Rd NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1030-E-Rock-Springs-Rd-NE-Atlanta-GA-30306/35925591_zpid/,Sold 08/15/2019,"$612,500 ",3 bds,2 ba,"1,606 sqft",Single Family,1928,1965,Forced air,Central,,0.32 acres,,"$624,909 ","$569,000 - $694,000","+$9,206 (+1.5 %)"
"95 Montgomery Ferry Dr NE, Atlanta, GA 30309",https://www.zillow.com/homedetails/95-Montgomery-Ferry-Dr-NE-Atlanta-GA-30309/35932023_zpid/,Play video iconVideo Walkthrough,"$750,000 ",3 bds,2 ba,"2,513 sqft",Single Family,1925,1980,Forced air,Central,Detached Garage,"9,278 sqft",,"$815,340 ","$775,000 - $856,000",-$363 (-0.0 %)
"2211 Collins Ridge Dr NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2211-Collins-Ridge-Dr-NW-Atlanta-GA-30318/125809367_zpid/,Sold 08/15/2019,"$437,000 ",3 bds,3 ba,"2,172 sqft",Single Family,2014,2014,Forced air,Central,,"10,846 sqft",,"$437,785 ","$403,000 - $473,000",-$227 (-0.1 %)
"2541 Sharondale Dr NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/2541-Sharondale-Dr-NE-Atlanta-GA-30305/35932609_zpid/,Sold 08/15/2019,"$620,000 ",3 bds,3 ba,"2,347 sqft",Single Family,1956,1990,Forced air,Central,1 space,0.28 acres,Candidate for a community solar programSun Number™: 20.21,"$621,114 ","$571,000 - $671,000",-$322 (-0.1 %)
"2380 Hill St NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2380-Hill-St-NW-Atlanta-GA-30318/35856873_zpid/,Sold 08/14/2019,"$60,000 ",3 bds,1 ba,754 sqft,Single Family,1940,1940,Other,None,,"6,490 sqft",,"$64,633 ","$57,000 - $68,000","+$1,773 (+2.8 %)"
"1253 Pasadena Ave NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1253-Pasadena-Ave-NE-Atlanta-GA-30306/14521438_zpid/,Sold 08/14/2019,"$925,000 ",3 bds,3 ba,"3,231 sqft",Single Family,1936,2001,Forced air,Central,2 spaces,0.3 acres,Candidate for a community solar programSun Number™: 20.23,"$841,334 ","$766,000 - $934,000","-$57,378 (-6.4 %)"
"3661 Rembrandt Rd NW, Atlanta, GA 30327",https://www.zillow.com/homedetails/3661-Rembrandt-Rd-NW-Atlanta-GA-30327/35913937_zpid/,Play video iconVideo Walkthrough,$1.15M,3 bds,4 ba,"3,144 sqft",Single Family,1980,,Forced air,Central,Attached Garage,1 acre,,"$1,152,091 ",$1.06M - $1.24M,-$608 (-0.1 %)
"3443 Landen Pine Court Ne #3443, Atlanta, GA 30305",https://www.zillow.com/homedetails/3443-Landen-Pine-Court-Ne-3443-Atlanta-GA-30305/2082827293_zpid/,Sold 08/13/2019,"$710,332 ",3 bds,4 ba,"2,277 sqft",Townhouse,,,,,,,,"$711,638 ","$655,000 - $769,000",-$383 (-0.1 %)
"663 Amsterdam Ave NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/663-Amsterdam-Ave-NE-Atlanta-GA-30306/35930556_zpid/,Play video iconVideo Walkthrough,"$652,500 ",3 bds,2 ba,"1,885 sqft",Single Family,1925,1980,Other,Central,,"5,519 sqft",,"$653,714 ","$601,000 - $706,000",-$357 (-0.1 %)
"1148 Lookout Ave NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1148-Lookout-Ave-NW-Atlanta-GA-30318/35922790_zpid/,Sold 08/12/2019,"$139,900 ",3 bds,2 ba,"1,066 sqft",Single Family,1972,1972,Forced air,Other,3 spaces,"8,699 sqft",,"$130,712 ","$102,000 - $167,000","-$7,260 (-5.3 %)"
"1450 Fairmont Ave, Atlanta, GA 30318",https://www.zillow.com/homedetails/1450-Fairmont-Ave-Atlanta-GA-30318/2083061335_zpid/,Sold 08/09/2019,"$659,900 ",3 bds,4 ba,"2,869 sqft",Single Family,,,,,,,,"$661,169 ","$608,000 - $721,000",-$381 (-0.1 %)
"1456 Fairmont Ave, Atlanta, GA 30318",https://www.zillow.com/homedetails/1456-Fairmont-Ave-Atlanta-GA-30318/2083061385_zpid/,Sold 08/09/2019,"$696,100 ",3 bds,4 ba,"3,040 sqft",Single Family,,,,,,,,"$697,439 ","$642,000 - $760,000",-$400 (-0.1 %)
"1789 Liberty Pkwy NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1789-Liberty-Pkwy-NW-Atlanta-GA-30318/108595130_zpid/,Sold 08/09/2019,"$271,000 ",3 bds,4 ba,"1,248 sqft",Townhouse,2009,2009,"Forced air, Heat pump",Central,1 space,609 sqft,,"$271,521 ","$250,000 - $296,000",-$156 (-0.1 %)
"37 Lakeview Ave NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/37-Lakeview-Ave-NE-Atlanta-GA-30305/35896299_zpid/,Sold 08/09/2019,"$915,000 ",3 bds,3 ba,"3,369 sqft",Single Family,1923,,Forced air,Central,2 spaces,"9,539 sqft",,"$916,760 ","$843,000 - $999,000",-$527 (-0.1 %)
"4006 N Stratford Rd NE, Atlanta, GA 30342",https://www.zillow.com/homedetails/4006-N-Stratford-Rd-NE-Atlanta-GA-30342/35927887_zpid/,Sold 08/09/2019,"$632,500 ",3 bds,2 ba,"2,208 sqft",Single Family,1942,2018,Forced air,Central,Detached Garage,0.35 acres,Great solar potentialSun Number™: 73.81,"$633,716 ","$583,000 - $691,000",-$365 (-0.1 %)
"636 Somerset Ter NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/636-Somerset-Ter-NE-Atlanta-GA-30306/35854578_zpid/,Sold 08/09/2019,"$486,000 ",3 bds,1 ba,"1,424 sqft",Single Family,1935,1965,Forced air,Central,,"9,234 sqft",,"$486,934 ","$448,000 - $531,000",-$280 (-0.1 %)
"728 Ayrshire Cir NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/728-Ayrshire-Cir-NW-Atlanta-GA-30318/35856824_zpid/,Sold 08/09/2019,"$75,000 ",3 bds,1 ba,816 sqft,Single Family,1950,1950,Other,Central,Carport,0.27 acres,,"$75,144 ","$69,000 - $82,000",-$43 (-0.1 %)
"828 Bolton Rd NW, Atlanta, GA 30331",https://www.zillow.com/homedetails/828-Bolton-Rd-NW-Atlanta-GA-30331/35871931_zpid/,Sold 08/09/2019,"$67,500 ",3 bds,1 ba,"1,000 sqft",Single Family,1960,,Heat pump,Other,,"10,541 sqft",,"$67,629 ","$62,000 - $74,000",-$39 (-0.1 %)
"2253 Lavista Ct NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/2253-Lavista-Ct-NE-Atlanta-GA-30324/123478344_zpid/,Sold 08/09/2019,"$428,000 ",3 bds,4 ba,"2,046 sqft",Townhouse,2013,2013,Forced air,Central,2 spaces,"1,306 sqft",,"$428,823 ","$395,000 - $467,000",-$246 (-0.1 %)
"2671 Sharondale Dr NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/2671-Sharondale-Dr-NE-Atlanta-GA-30305/35932509_zpid/,Sold 08/09/2019,"$465,000 ",3 bds,2 ba,"1,857 sqft",Single Family,1950,1980,Forced air,Central,1 space,0.27 acres,,"$465,894 ","$429,000 - $508,000",-$268 (-0.1 %)
"3700 Peachtree Rd NE # 11, Atlanta, GA 30319",https://www.zillow.com/homedetails/3700-Peachtree-Rd-NE-11-Atlanta-GA-30319/2088402371_zpid/,Sold 08/08/2019,"$740,000 ",3 bds,4 ba,"2,400 sqft",Townhouse,2018,,Forced air,Central,,,,"$741,439 ","$682,000 - $808,000",-$433 (-0.1 %)
"726 Taylor Ct NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/726-Taylor-Ct-NE-Atlanta-GA-30324/283677176_zpid/,Sold 08/08/2019,"$501,500 ",3 bds,3.5 ba,"1,973 sqft",Townhouse,2019,2019,Gas,,2 spaces,"1,015 sqft",,"$502,475 ","$462,000 - $548,000",-$293 (-0.1 %)
"238 15th St NE UNIT 3, Atlanta, GA 30309",https://www.zillow.com/homedetails/238-15th-St-NE-UNIT-3-Atlanta-GA-30309/35897943_zpid/,Sold 08/08/2019,"$985,000 ",3 bds,5 ba,"2,327 sqft",Townhouse,1965,1965,Other,"Central, Other",2 spaces,"2,199 sqft",,"$986,915 ","$908,000 - $1.08M",-$577 (-0.1 %)
"3736 Paige Way NE # 11, Atlanta, GA 30319",https://www.zillow.com/homedetails/3736-Paige-Way-NE-11-Atlanta-GA-30319/2082972985_zpid/,Sold 08/08/2019,"$740,000 ",3 bds,4 ba,"2,400 sqft",Townhouse,2018,,,,,,,"$734,584 ","$698,000 - $771,000",Unavailable
"1729 Pine Ridge Dr NE, Atlanta, GA 30324",https://www.zillow.com/homedetails/1729-Pine-Ridge-Dr-NE-Atlanta-GA-30324/35929715_zpid/,Sold 08/07/2019,"$670,000 ",3 bds,3 ba,"2,899 sqft",Single Family,1955,,Forced air,Central,2 spaces,0.37 acres,,"$671,317 ","$618,000 - $732,000",-$398 (-0.1 %)
"844 Bolton Rd NW, Atlanta, GA 30331",https://www.zillow.com/homedetails/844-Bolton-Rd-NW-Atlanta-GA-30331/35871928_zpid/,Sold 08/07/2019,"$62,000 ",3 bds,1 ba,"1,000 sqft",Single Family,1960,1960,Other,None,2 spaces,0.25 acres,Candidate for a community solar programSun Number™: 20.21,"$46,918 ","$42,000 - $52,000","-$17,758 (-27.5 %)"
"817 Harwell Rd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/817-Harwell-Rd-NW-Atlanta-GA-30318/35871223_zpid/,Sold 08/06/2019,"$90,000 ",3 bds,2 ba,"1,254 sqft",Single Family,1959,2016,Forced air,Central,,0.27 acres,,"$153,388 ","$123,000 - $184,000","+$43,455 (+39.5 %)"
"2830 Mango Cir NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/2830-Mango-Cir-NW-Atlanta-GA-30318/35924511_zpid/,Sold 08/06/2019,"$51,000 ",3 bds,1 ba,"1,066 sqft",Single Family,1955,,Forced air,Central,1 space,0.28 acres,,"$110,145 ","$88,000 - $137,000","-$6,990 (-6.0 %)"
"1163 University Dr NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/1163-University-Dr-NE-Atlanta-GA-30306/35918706_zpid/,Sold 08/06/2019,"$730,000 ",3 bds,2 ba,"2,066 sqft",Single Family,1930,1960,Forced air,Central,Detached Garage,"8,197 sqft",Great solar potentialSun Number™: 84.23,"$731,450 ","$673,000 - $797,000",-$442 (-0.1 %)
"595 Twilley Rd NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/595-Twilley-Rd-NW-Atlanta-GA-30318/35857081_zpid/,Sold 08/06/2019,"$30,000 ",3 bds,2 ba,"1,050 sqft",Single Family,1955,1955,Other,Central,1 space,0.25 acres,,"$118,651 ","$89,000 - $163,000","-$4,145 (-3.4 %)"
"943 Saint Charles Ave NE, Atlanta, GA 30306",https://www.zillow.com/homedetails/943-Saint-Charles-Ave-NE-Atlanta-GA-30306/35850883_zpid/,3D Homes Icon3D Home,$1.17M,3 bds,3 ba,"5,000 sqft",Single Family,1925,1965,Forced air,Central,Detached Garage,"9,016 sqft",,"$1,167,314 ",$1.07M - $1.27M,-$705 (-0.1 %)
"3678 Brookhaven Manor Xing NE, Atlanta, GA 30319",https://www.zillow.com/homedetails/3678-Brookhaven-Manor-Xing-NE-Atlanta-GA-30319/119315589_zpid/,Sold 08/05/2019,"$615,000 ",3 bds,4 ba,"2,806 sqft",Townhouse,2011,,Forced air,Central,2 spaces,"1,742 sqft",,"$616,234 ","$567,000 - $672,000",-$378 (-0.1 %)
"1931 Woodland Hills Ave NW, Atlanta, GA 30318",https://www.zillow.com/homedetails/1931-Woodland-Hills-Ave-NW-Atlanta-GA-30318/35916024_zpid/,Sold 08/05/2019,"$400,000 ",3 bds,2 ba,"1,580 sqft",Single Family,1950,1990,Forced air,Central,Off street,"9,840 sqft",,"$400,803 ","$369,000 - $437,000",-$245 (-0.1 %)
"3925 Club Dr NE, Atlanta, GA 30319",https://www.zillow.com/homedetails/3925-Club-Dr-NE-Atlanta-GA-30319/35900511_zpid/,Sold 08/05/2019,"$960,000 ",3 bds,3 ba,"2,770 sqft",Single Family,1940,1990,Forced air,Central,1 space,0.47 acres,Great solar potentialSun Number™: 81.81,"$961,927 ","$885,000 - $1.05M",-$590 (-0.1 %)
"205 16th St NW # 205-9, Atlanta, GA 30363",https://www.zillow.com/homedetails/205-16th-St-NW-205-9-Atlanta-GA-30363/2084612123_zpid/,Sold 08/05/2019,"$357,750 ",3 bds,3.5 ba,"1,270 sqft",Townhouse,2003,,Forced air,Central,,609 sqft,,"$358,468 ","$330,000 - $391,000",-$220 (-0.1 %)
"2427 Shenandoah Ave NE, Atlanta, GA 30305",https://www.zillow.com/homedetails/2427-Shenandoah-Ave-NE-Atlanta-GA-30305/35896487_zpid/,Sold 08/02/2019,"$595,000 ",3 bds,2 ba,"1,866 sqft",Single Family,1945,,Forced air,Central,1 space,"7,492 sqft",,"$596,232 ","$549,000 - $650,000",-$382 (-0.1 %)
