Address,Soldprice,Bedrooms,Bathrooms,Area,Year built,LRY,Parking,Lot,Zestimate,lat,lng,label,Avgprice,Type_Single Family,Type_Townhouse,Heating_Baseboard,Heating_Electric,Heating_Forced air,"Heating_Forced air, Heat pump","Heating_Forced air, Other","Heating_Forced air, Radiant",Heating_Gas,Heating_Heat pump,"Heating_Heat pump, Other",Heating_No Data,Heating_None,Heating_Other,Heating_Radiant,Heating_Stove,Cooling_Central,"Cooling_Central, Other","Cooling_Central, Refrigeration",Cooling_No Data,Cooling_None,Cooling_Other
30306,1.2740296507736053,0.0,2.254621065873382,0.7756107175591236,0.8386163461123959,-5.804995925067511e-13,-0.3282727912850851,-0.6693958083518341,1.3342420018067769,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,-0.024534087759050322,0.0,-0.47189743239210324,0.05358511281579423,1.3545261512987041,-5.804995925067511e-13,-0.3282727912850851,-0.9062516140635147,-0.03902645407754446,33.81840515136719,-84.3581771850586,1,0.525583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30327,1.0386649731645614,0.0,-0.5571011354628996,0.40151774118848554,-0.6180701626489454,1.035469172900014,-0.3282727912850851,1.8422931233694928,1.0827988639087707,33.869693756103516,-84.41729736328125,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.20271456648416428,0.0,-0.6423048385336961,-0.7783139535189113,-1.3767610526288105,-1.3546334894606427,1.1400511632580099e-14,-0.208713943587819,0.2853066673665806,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30342,0.5598195945806447,0.0,-0.47189743239210324,0.5467076725770899,-0.6180701626489454,1.0897896879536655,-0.3282727912850851,0.7926667096030198,0.5756997648280883,33.882179260253906,-84.37528991699219,3,0.2691243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.8686005178052768,0.0,-0.3866937293213068,-0.741689466321786,1.0510497953067581,-5.804995925067511e-13,-1.6118562897931037,-0.9373088184296282,-0.9138181915491638,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30327,2.1180960808198317,0.0,-0.47189743239210324,3.8285233289195055,-0.7091130694465292,-0.8114283389241297,0.9553107072229334,2.231043646986705,2.195811851062901,33.869693756103516,-84.41729736328125,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.3329429756605563,0.0,-0.5571011354628996,-0.9195798327078236,0.8386163461123959,-5.804995925067511e-13,1.1400511632580099e-14,-0.5718511980870008,-0.35796295567794134,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,0.4299632207273791,0.0,-0.47189743239210324,0.09020960001291964,-0.9215465186408914,1.4157127782755732,-0.3282727912850851,0.09291576709203758,0.25008447977558523,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30309,-0.18068637731760256,0.0,2.254621065873382,0.026116747417950177,1.2331356089019259,-5.804995925067511e-13,-0.3282727912850851,-0.9178534432807411,-0.19893057266524702,33.79988479614258,-84.38580322265625,1,0.525583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,1.4071324339732025,0.0,-0.5571011354628996,-0.7181451531236339,-1.4071086882280053,-1.8978386399971554,1.1400511632580099e-14,0.015165662368595047,1.4581810919827571,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,0.23193225060114903,0.0,-0.47189743239210324,-0.18578207136541822,-0.7091130694465292,-0.2682231883876168,1.1400511632580099e-14,0.1706658718154799,0.23558042795171236,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30331,-1.3328370543307013,0.0,-0.5571011354628996,-1.2622803914809255,-0.2842461710578047,-1.3003129744069912,1.1400511632580099e-14,-0.02370938999312622,-1.4296719580193262,33.707454681396484,-84.54415130615234,2,-1.4018317,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30309,-1.5665785272665793,0.0,-0.47189743239210324,0.0012644168199007976,-0.9215465186408914,0.9268281427927115,-1.6118562897931037,-0.23718304759008946,0.7421910837530128,33.79988479614258,-84.38580322265625,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,0.673443921702252,0.0,2.254621065873382,0.7089018301643595,1.4759166936954826,-5.804995925067511e-13,-0.3282727912850851,1.078999455387287e-15,0.6955549264736797,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,0.36503503380074626,0.0,-0.5571011354628996,-0.31004372435566513,-1.4071086882280053,0.2749819621488961,1.1400511632580099e-14,-0.07466819370878942,0.36584214502191603,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.47865936092235367,0.0,-0.47189743239210324,0.30734048839587735,-1.2857181458312268,-5.804995925067511e-13,1.1400511632580099e-14,-0.21808465180173234,0.48419805715718195,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.5178823870716047,0.0,-0.6423048385336961,-1.6285252634521796,-0.9215465186408914,-2.4410437905336684,1.1400511632580099e-14,-0.416386686576169,-1.5873746898825916,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30331,-1.50814315903261,0.0,-0.6423048385336961,-1.0216051898998157,-0.2842461710578047,-1.3003129744069912,1.1400511632580099e-14,-0.19595193144887002,-1.592211635135361,33.707454681396484,-84.54415130615234,2,-1.4018317,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30318,-0.6594505956678606,0.0,-0.3866937293213068,0.0,1.445569058096288,-5.804995925067511e-13,1.1400511632580099e-14,1.078999455387287e-15,-0.7038248930542743,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.4400744840895004,0.0,-0.47189743239210324,-0.1923221583649049,1.2331356089019259,-5.804995925067511e-13,2.238894205730952,-0.41245991361033857,-0.4742056722364362,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.3816391158555309,0.0,-0.5571011354628996,-0.5808033261344137,-0.9215465186408914,-0.2682231883876168,-1.6118562897931037,-0.4708260390569999,-0.41515830690669364,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.31633889360577166,0.0,-0.3866937293213068,0.5244713767788352,1.3848737868978989,-5.804995925067511e-13,2.238894205730952,-0.9186566468419337,0.3148201741297981,33.78932189941406,-84.35150146484375,1,0.525583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.39749912726406267,0.0,-0.5571011354628996,-0.09029680117291271,-1.5284992306247835,-0.2682231883876168,1.1400511632580099e-14,-0.3398146137424756,0.4033132068783996,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30331,-1.3393298730233643,0.0,-0.6423048385336961,-1.2740525480800016,-0.3449414422561939,-1.4089540045142939,1.1400511632580099e-14,-0.1792631463440907,-1.4161278329181277,33.707454681396484,-84.54415130615234,2,-1.4018317,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30342,0.5598195945806447,0.0,2.254621065873382,1.3929949303106661,1.0207021597075636,1.0897896879536655,-1.6118562897931037,3.2029199560297363,0.946441781747945,33.882179260253906,-84.37528991699219,3,0.2691243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.209473499170099,0.0,0.5505470044574539,-0.7940101623176794,-0.31459380665699926,-5.804995925067511e-13,1.1400511632580099e-14,1.078999455387287e-15,-1.2800760278069159,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,-0.024534087759050322,0.0,-0.47189743239210324,0.05358511281579423,1.3545261512987041,1.6329948384901782,-0.3282727912850851,-0.9062516140635147,-0.03902645407754446,33.81840515136719,-84.3581771850586,1,0.525583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30342,-0.3329429756605563,0.0,-0.47189743239210324,0.0,0.8082687105132013,0.6552255675244552,0.9553107072229334,-0.6068351754189447,-0.36409563240796056,33.882179260253906,-84.37528991699219,3,0.2691243,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.7773290207848645,0.0,-0.47189743239210324,0.016960625618668828,-0.31459380665699926,-1.3546334894606427,-1.6118562897931037,-0.21808465180173234,0.7958045175996299,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.4042580599499974,0.0,-0.6423048385336961,-1.3564576442735339,0.01923018493414141,-5.804995925067511e-13,1.1400511632580099e-14,-0.33865443082075297,-1.484184263178695,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30327,0.27413557210346035,0.0,-0.47189743239210324,0.10459779141179033,-0.3752890778553885,1.0897896879536655,-0.3282727912850851,0.4816662907092498,0.27239684013513527,33.869693756103516,-84.41729736328125,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,-0.32320374762156134,0.0,-0.3866937293213068,0.06143321721517825,1.2938308801003149,1.5243538083828758,-0.3282727912850851,-0.8790319378230994,-0.3520541487843055,33.81840515136719,-84.3581771850586,1,0.525583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.5598195945806447,0.0,-0.5571011354628996,-0.12822930576993544,-1.3160657814304213,1.361392263221922,-0.3282727912850851,-0.26083293022520454,0.5762289117140854,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.31703556986353126,0.0,-0.47189743239210324,0.11113787841127701,1.3848737868978989,1.6873153535438297,-0.3282727912850851,-0.5291029196635287,-0.3466880566455387,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,-0.2193186485389489,0.0,-0.47189743239210324,0.13206615680963438,-0.4663319846529723,-0.8114283389241297,1.1400511632580099e-14,2.891919537135966,-0.24395554551606294,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,1.160405323651998,0.0,-0.3014900262505104,1.0790707543353055,0.6868781681164228,0.43794350730985,-0.3282727912850851,-0.10153089058867454,1.206646370969867,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.5111234543856701,0.0,-0.47189743239210324,1.1026150675334576,0.3530541765252821,-5.804995925067511e-13,-0.3282727912850851,0.32616608126236496,0.5180872016315304,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.6572118749705939,0.0,-0.5571011354628996,0.08759356521312496,-1.2250228746328375,-1.3546334894606427,1.1400511632580099e-14,-0.2640457444699749,0.6744467144764951,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.6445982729083937,0.0,-0.5571011354628996,-0.7835460231185007,-1.649889773021562,-3.744736151821299,2.238894205730952,0.32616608126236496,-0.6897143094276814,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30305,4.1633339690087645,0.0,-0.3866937293213068,-2.0915634230158364,-0.951894154240086,0.2749819621488961,-0.3282727912850851,0.8704168143264621,4.3516308878944265,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30318,0.07285819263089868,0.0,-0.6423048385336961,-0.32443191575453584,-0.9215465186408914,-0.2682231883876168,1.1400511632580099e-14,-0.23245307106306645,-1.2026509840904231,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.8134115589176389,0.0,-0.3866937293213068,-0.8803393107109035,1.0813974309059526,1.1441102030073167,-0.3282727912850851,-0.9411463465553261,-0.8642751183640638,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30331,-1.3555619197550228,0.0,-0.6423048385336961,-1.2740525480800016,-0.3449414422561939,-5.804995925067511e-13,1.1400511632580099e-14,0.13179081945375865,-1.4324703309741191,33.707454681396484,-84.54415130615234,2,-1.4018317,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,0.47263402517556213,0.0,-0.3866937293213068,0.1909269398050145,1.4759166936954826,-5.804995925067511e-13,-0.3282727912850851,-0.851812261582684,0.4796460371507185,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.0796171253168334,0.0,-0.5571011354628996,-0.6723645441272271,1.1420927021043419,1.2527512331146193,1.1400511632580099e-14,-0.06297711965143053,-1.1440988459744985,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,0.5111234543856701,0.0,2.254621065873382,0.3635852365914628,1.4759166936954826,-5.804995925067511e-13,1.1400511632580099e-14,1.078999455387287e-15,0.5277509162354158,33.835697174072266,-84.38911437988281,4,0.67727894,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30308,1.8583833331133006,0.0,2.254621065873382,0.8567077963527584,1.445569058096288,-5.804995925067511e-13,0.9553107072229334,1.078999455387287e-15,1.9386803841404248,33.77112579345703,-84.37810516357422,1,0.525583,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30363,-0.5277275364404547,0.0,2.254621065873382,-0.9535882851051544,0.9903545241083689,-5.804995925067511e-13,-0.3282727912850851,1.078999455387287e-15,-0.5638553658063522,33.7910041809082,-84.39897918701172,1,0.525583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.1608832803049794,0.0,-0.47189743239210324,0.24193961840101058,1.0813974309059526,1.1441102030073167,-0.3282727912850851,-0.5601601240296421,-0.1834801619875714,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,0.4267168113810474,0.0,2.254621065873382,0.3635852365914628,1.445569058096288,-5.804995925067511e-13,0.9553107072229334,1.078999455387287e-15,0.4340919174139054,33.835697174072266,-84.38911437988281,4,0.67727894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.4042580599499974,0.0,-0.5571011354628996,-0.72991730972271,-0.6180701626489454,-5.804995925067511e-13,1.1400511632580099e-14,-0.26859723131673274,-1.4829868987507655,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.49526344297713826,0.0,1.402584035165418,0.445990332784995,1.0813974309059526,1.1441102030073167,-0.3282727912850851,-0.40469561251881025,-0.5300883321518493,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.6737100356955235,0.0,-0.6423048385336961,-0.7312253271226072,-1.0732846966368645,-2.7126463658019246,1.1400511632580099e-14,0.20954092417720116,-1.3696850177702167,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30318,-1.2257055459017576,0.0,-0.6423048385336961,-1.0451495030979678,-0.31459380665699926,-1.3546334894606427,1.1400511632580099e-14,0.24841597653892245,-1.2958893789769101,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30305,0.31633889360577166,0.0,-0.3866937293213068,0.45645447198417366,1.1420927021043419,-5.804995925067511e-13,-0.3282727912850851,-0.9178534432807411,0.2752257407948897,33.835697174072266,-84.38911437988281,4,0.67727894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,-0.2193186485389489,0.0,-0.47189743239210324,0.13206615680963438,-0.4663319846529723,-0.8114283389241297,1.1400511632580099e-14,2.891919537135966,-0.24395554551606294,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.8361364243419604,0.0,-0.3866937293213068,-0.8803393107109035,1.1117450665051474,-5.804995925067511e-13,-1.6118562897931037,-0.9295445173380998,-0.8886056992182828,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30309,1.2740296507736053,0.0,-0.5571011354628996,0.09936572181220099,-2.1657995782078703,-5.804995925067511e-13,1.1400511632580099e-14,0.9481669190499046,1.3173635729303521,33.79988479614258,-84.38580322265625,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,0.46242731419069544,0.0,-0.47189743239210324,1.1771720593276056,-0.4663319846529723,-5.804995925067511e-13,-0.3282727912850851,0.44279123834752854,0.4704775497606511,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.3329429756605563,0.0,-0.5571011354628996,-0.7390734315219912,-0.4663319846529723,0.0033793868806396574,1.1400511632580099e-14,0.4039161859858073,-0.358176649612671,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30309,0.46242731419069544,0.0,-0.47189743239210324,0.1686906440067598,-1.2250228746328375,-5.804995925067511e-13,-1.6118562897931037,-0.21808465180173234,0.4707624750069573,33.79988479614258,-84.38580322265625,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30309,1.728526959260035,0.0,1.402584035165418,0.6081844903722646,-0.951894154240086,1.8502768987047835,4.80606120274699,0.24841597653892245,1.8152840087193134,33.79988479614258,-84.38580322265625,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.6315067141932122,0.0,-0.5571011354628996,-0.1295373231698328,-0.6180701626489454,1.8502768987047835,-0.3282727912850851,-0.9939792919137719,-1.2276192547816132,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30324,1.5175103517484783,0.0,-0.47189743239210324,1.4178472609087156,-1.2250228746328375,-0.2682231883876168,1.1400511632580099e-14,0.09291576709203758,1.5762724306750244,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,1.3551898844318964,0.0,-0.5571011354628996,-0.4696218471431401,-0.6180701626489454,-0.2682231883876168,1.1400511632580099e-14,0.05404071473031632,0.4696159900872966,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,0.2757587767766262,0.0,-0.5571011354628996,-0.406837011948068,-0.9215465186408914,-0.8114283389241297,1.1400511632580099e-14,0.7537916572412985,0.2772405693223407,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30305,0.3001068468741135,0.0,-0.47189743239210324,0.4551464545842763,-0.43598434905377775,0.2749819621488961,-1.6118562897931037,0.09291576709203758,0.3001906195188618,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30305,0.3488029870690881,0.0,-0.5571011354628996,-0.43822942954560407,-0.7091130694465292,-0.2682231883876168,-1.6118562897931037,0.4039161859858073,0.3530103330364831,33.835697174072266,-84.38911437988281,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.8199043776103027,0.0,-0.5571011354628996,-0.19493819316469957,-2.1354519426086758,-1.3546334894606427,1.1400511632580099e-14,-0.5291029196635287,-0.8711167162426307,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30318,0.6896759684339102,0.0,-0.5571011354628996,0.5113912027798617,-0.5877225270497508,0.2749819621488961,1.1400511632580099e-14,0.7149166048795772,0.7052864804219237,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,-0.06349099991503018,0.0,-0.5571011354628996,-0.5808033261344137,-1.194675239033643,-1.0830309141923862,1.1400511632580099e-14,-0.11857665505398406,-0.07870568659290114,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.4042580599499974,0.0,-0.6423048385336961,-1.3564576442735339,0.01923018493414141,-5.804995925067511e-13,1.1400511632580099e-14,-0.33865443082075297,-1.484184263178695,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.8458756523809557,0.0,-0.6423048385336961,-1.1942634866862643,-0.4663319846529723,-0.2682231883876168,1.1400511632580099e-14,10.666930009480213,-0.8969872502137902,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,-0.3913783438945258,0.0,-0.5571011354628996,-0.5951915175332844,-0.6484177982481399,-0.2682231883876168,-1.6118562897931037,-0.09644393470112164,-0.42437767380503005,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30318,-1.3295906449843697,0.0,-0.5571011354628996,-0.3885247683495053,-1.2250228746328375,-0.8114283389241297,1.1400511632580099e-14,-0.5780983368962767,-1.379691321063113,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30327,-0.1787385317098034,0.0,1.402584035165418,0.17130667880655445,0.3530541765252821,-0.15958215828031422,-0.3282727912850851,-0.8051372101933814,0.3816046166836413,33.869693756103516,-84.41729736328125,4,0.67727894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.8033002955555176,0.0,-0.5571011354628996,-0.04059213997681395,-0.7394607050457238,0.5465845374171525,-0.3282727912850851,-0.035400464050484894,0.8342592499493136,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.5764236766354293,0.0,-0.6423048385336961,-1.0072169985009451,-1.2250228746328375,-0.5398257636558732,1.1400511632580099e-14,0.05404071473031632,-0.6181912886703886,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,-0.024534087759050322,0.0,-0.47189743239210324,0.0378889040170262,1.3545261512987041,-5.804995925067511e-13,0.9553107072229334,-0.8012104372275509,-0.03256475652738593,33.81840515136719,-84.3581771850586,1,0.525583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30342,1.9557756135032498,0.0,2.254621065873382,1.9018136988707297,1.3241785156995096,1.578674323436527,-0.3282727912850851,-0.8867069940744952,2.0442316200280013,33.882179260253906,-84.37528991699219,3,0.2691243,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,0.5418182547552357,0.0,2.254621065873382,0.0,1.445569058096288,1.795956383651132,1.1400511632580099e-14,-0.8012104372275509,0.5557855252916154,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,0.2676427534107971,0.0,-0.3014900262505104,1.2700412947203166,1.4759166936954826,-5.804995925067511e-13,-0.3282727912850851,1.078999455387287e-15,0.2648361452063671,33.792301177978516,-84.44786071777344,0,-0.60014594,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
30327,-0.05699818122236691,0.0,1.402584035165418,0.17130667880655445,0.3530541765252821,-0.15958215828031422,-0.3282727912850851,-0.8054941895539114,0.3249553721769759,33.869693756103516,-84.41729736328125,4,0.67727894,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-0.3816391158555309,0.0,-0.47189743239210324,-0.09683688817239938,0.8993116173107851,0.818187112685409,-0.3282727912850851,-0.3261601532022017,-0.4122106873943116,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30324,0.12621617664720552,0.0,-0.47189743239210324,-0.11384111437106476,1.4759166936954826,-5.804995925067511e-13,-0.3282727912850851,-0.8245033405021359,0.11679373597976919,33.81840515136719,-84.3581771850586,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30306,0.6409798282389356,0.0,-0.47189743239210324,-0.032744035577429935,-1.5284992306247835,-5.804995925067511e-13,1.1400511632580099e-14,-0.19247138268370215,0.8730938826274054,33.78932189941406,-84.35150146484375,1,0.525583,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30318,-1.112405859714783,0.0,-0.5571011354628996,-1.0399174334983785,-1.5284992306247835,-0.8114283389241297,2.238894205730952,-0.568013669961303,-1.1787579670073174,33.792301177978516,-84.44786071777344,0,-0.60014594,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30327,0.556573185234313,0.0,-0.5571011354628996,0.4682266285832497,-0.3449414422561939,0.818187112685409,1.1400511632580099e-14,0.6371665001561346,0.5667992428482374,33.869693756103516,-84.41729736328125,4,0.67727894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
