Address,Title_link,Sold date,Sold price,Bedrooms,Bathrooms,Area,Type,Year built,Last remodel year,Heating,Cooling,Parking,Lot,Sunscore,Zestimate,Zestimate range,Last 30 day change
"8727 Kingston Pl, Jamaica, NY 11432",https://www.zillow.com/homedetails/8727-Kingston-Pl-Jamaica-NY-11432/64844548_zpid/,Sold 10/31/2019,"$2,300 ",3 bds,2 ba,"2,400 sqft",Multi Family,2002,,,,,,,"$1,166,708 ","$992,000 - $1.30M","+$9,712 (+0.8 %)"
"524 E 72nd St APT 42DE, New York, NY 10021",https://www.zillow.com/homedetails/524-E-72nd-St-APT-42DE-New-York-NY-10021/31539698_zpid/,Sold 10/31/2019,$2.50M,3 bds,3 ba,"1,625 sqft",Condo,1988,,,,,"$2,452/month",,"$2,393,202 ",$2.27M - $2.51M,"-$24,529 (-1.0 %)"
"290 W End Ave # 14D, New York, NY 10023",https://www.zillow.com/homedetails/290-W-End-Ave-14D-New-York-NY-10023/304833510_zpid/,Sold 10/31/2019,$1.45M,3 bds,3 ba,,Cooperative,1925,,,,,,,"$2,061,746 ",$1.88M - $2.31M,
"60 E 96th St APT 3A, New York, NY 10128",https://www.zillow.com/homedetails/60-E-96th-St-APT-3A-New-York-NY-10128/304833509_zpid/,Sold 10/31/2019,$1.60M,3 bds,3 ba,,Cooperative,1929,,,,,,,"$1,595,736 ",$1.52M - $1.69M,
"1219 Waring Ave, Bronx, NY 10469",https://www.zillow.com/homedetails/1219-Waring-Ave-Bronx-NY-10469/29821052_zpid/,Sold 10/31/2019,"$670,000 ",3 bds,2 ba,"1,592 sqft",Multi Family,1950,,Oil,,Attached Garage,,,"$672,501 ","$605,000 - $746,000","-$13,609 (-2.0 %)"
"6052 68th Rd, Flushing, NY 11385",https://www.zillow.com/homedetails/6052-68th-Rd-Flushing-NY-11385/32010831_zpid/,Sold 10/30/2019,"$2,000 ",3 bds,1 ba,"1,000 sqft",Multi Family,1905,,,,,,,"$1,135,227 ","$942,000 - $1.33M","+$1,221 (+0.1 %)"
"134-15 232nd, Laurelton, NY 11413",https://www.zillow.com/homedetails/134-15-232nd-Laurelton-NY-11413/2082118098_zpid/,Sold 10/30/2019,"$470,000 ",3 bds,3 ba,"1,331 sqft",Multi Family,,,,,,,,"$469,755 ","$427,000 - $517,000",
"22720 67th Ave, Bayside, NY 11364",https://www.zillow.com/homedetails/22720-67th-Ave-Bayside-NY-11364/2090644396_zpid/,Sold 10/30/2019,"$560,000 ",3 bds,3 ba,"1,310 sqft",Condo,1949,,Other,Central,,,,"$559,709 ","$509,000 - $616,000","-$21,989 (-3.8 %)"
"150 Myrtle Ave PENTHOUSE 3606, Brooklyn, NY 11201",https://www.zillow.com/homedetails/150-Myrtle-Ave-PENTHOUSE-3606-Brooklyn-NY-11201/89068269_zpid/,Sold 10/30/2019,$1.80M,3 bds,3 ba,"1,612 sqft",Condo,2009,2009,Forced air,Central,Attached Garage,"$1,762/month",Great solar potentialSun Number™: 92.97,"$1,798,711 ",$1.71M - $1.89M,"-$18,142 (-1.0 %)"
"10 Little West St # 34C, New York, NY 10280",https://www.zillow.com/homedetails/10-Little-West-St-34C-New-York-NY-10280/63863354_zpid/,Sold 10/30/2019,$2.75M,3 bds,2.5 ba,"1,690 sqft",Condo,2003,,,,,"$2,502/month",,"$2,740,238 ",$2.60M - $2.90M,"-$113,066 (-4.0 %)"
"1901 Madison Ave APT 116, New York, NY 10035",https://www.zillow.com/homedetails/1901-Madison-Ave-APT-116-New-York-NY-10035/304820149_zpid/,Sold 10/30/2019,"$420,000 ",3 bds,2 ba,,Cooperative,1994,,,,,,,"$418,813 ","$398,000 - $444,000",
"455 Franklin D Roosevelt Dr # B505, New York, NY 10002",https://www.zillow.com/homedetails/455-Franklin-D-Roosevelt-Dr-B505-New-York-NY-10002/304820143_zpid/,Sold 10/30/2019,$1.15M,3 bds,2 ba,,Cooperative,,,,,,,,"$1,146,752 ",$1.09M - $1.22M,
"1172 Park Ave # 8B, New York, NY 10128",https://www.zillow.com/homedetails/1172-Park-Ave-8B-New-York-NY-10128/304820140_zpid/,Sold 10/30/2019,$4.39M,3 bds,4 ba,,Cooperative,1926,,,,,,,"$4,373,612 ",$4.15M - $4.64M,
"50 E 77th St APT 5A, New York, NY 10075",https://www.zillow.com/homedetails/50-E-77th-St-APT-5A-New-York-NY-10075/304820131_zpid/,Sold 10/30/2019,$5.00M,3 bds,4 ba,"2,960 sqft",Cooperative,1930,,,,,,,"$4,980,892 ",$4.73M - $5.28M,
"315 W End Ave APT 5C, New York, NY 10023",https://www.zillow.com/homedetails/315-W-End-Ave-APT-5C-New-York-NY-10023/126325169_zpid/,Sold 10/30/2019,$1.96M,3 bds,2 ba,,Cooperative,1950,,,,,,,"$1,954,464 ",$1.86M - $2.07M,"-$63,974 (-3.2 %)"
"5530 98th Pl APT 5H, Corona, NY 11368",https://www.zillow.com/homedetails/5530-98th-Pl-APT-5H-Corona-NY-11368/219847681_zpid/,Sold 10/30/2019,"$370,000 ",3 bds,2 ba,"1,290 sqft",Cooperative,1964,,,,,,,"$369,807 ","$337,000 - $407,000","+$12,593 (+3.5 %)"
"55 W 17th St # 504, New York, NY 10011",https://www.zillow.com/homedetails/55-W-17th-St-504-New-York-NY-10011/244802864_zpid/,Sold 10/30/2019,$3.20M,3 bds,3 ba,"1,934 sqft",Condo,,,,Central,,"$2,397/month",,"$3,193,710 ",$3.03M - $3.39M,
"3777 Independence Ave APT 6H, Bronx, NY 10463",https://www.zillow.com/homedetails/3777-Independence-Ave-APT-6H-Bronx-NY-10463/121722422_zpid/,Play video iconVideo Walkthrough,"$780,000 ",3 bds,2 ba,"1,600 sqft",Cooperative,1963,,Forced air,Central,1 space,,Great solar potentialSun Number™: 92.58,"$783,268 ","$705,000 - $869,000","+$3,176 (+0.4 %)"
"30 Chaffee Ave, Bronx, NY 10465",https://www.zillow.com/homedetails/30-Chaffee-Ave-Bronx-NY-10465/2087594770_zpid/,Sold 10/29/2019,"$415,000 ",3 bds,2.5 ba,"1,400 sqft",Cooperative,,,,,,,,"$416,739 ","$375,000 - $463,000","-$17,218 (-4.0 %)"
"41 W 72nd St APT 14D, New York, NY 10023",https://www.zillow.com/homedetails/41-W-72nd-St-APT-14D-New-York-NY-10023/60148108_zpid/,Sold 10/29/2019,$2.07M,3 bds,2.5 ba,"1,700 sqft",Condo,1928,,,Central,,"$2,124/month",,"$2,784,921 ",$2.37M - $3.15M,"+$42,443 (+1.5 %)"
"62 W 62nd St APT 8D, New York, NY 10023",https://www.zillow.com/homedetails/62-W-62nd-St-APT-8D-New-York-NY-10023/31517351_zpid/,Sold 10/29/2019,$2.27M,3 bds,3 ba,"1,657 sqft",Condo,1987,,,,1 space,"$2,235/month",,"$2,233,509 ",$2.12M - $2.35M,"-$21,829 (-1.0 %)"
"16 Sutton Pl APT 3A, New York, NY 10022",https://www.zillow.com/homedetails/16-Sutton-Pl-APT-3A-New-York-NY-10022/304820108_zpid/,Sold 10/29/2019,$1.41M,3 bds,3.5 ba,,Cooperative,1960,,,,,,,"$1,405,793 ",$1.34M - $1.49M,
"2601 Henry Hudson Pkwy # 2DE, Bronx, NY 10463",https://www.zillow.com/homedetails/2601-Henry-Hudson-Pkwy-2DE-Bronx-NY-10463/304820079_zpid/,Sold 10/29/2019,"$740,000 ",3 bds,2 ba,"2,000 sqft",Cooperative,1954,,,,,,,"$743,101 ","$669,000 - $825,000",
"67-80 223rd Pl # A, Oakland Gardens, NY 11364",https://www.zillow.com/homedetails/67-80-223rd-Pl-A-Oakland-Gardens-NY-11364/126228909_zpid/,Sold 10/28/2019,"$310,000 ",3 bds,1 ba,,Cooperative,,,,,,,,"$309,823 ","$282,000 - $341,000","-$3,695 (-1.2 %)"
"65 Montague St APT 1A, Brooklyn, NY 11201",https://www.zillow.com/homedetails/65-Montague-St-APT-1A-Brooklyn-NY-11201/121668725_zpid/,Sold 10/28/2019,$1.45M,3 bds,2 ba,,Cooperative,1934,,,,,,,"$1,448,852 ",$1.38M - $1.52M,"-$50,318 (-3.4 %)"
"111 Hicks St, Brooklyn, NY 11201",https://www.zillow.com/homedetails/111-Hicks-St-Brooklyn-NY-11201/304820153_zpid/,Sold 10/28/2019,$1.74M,3 bds,2 ba,"1,400 sqft",Cooperative,1929,,,,,,,"$1,738,622 ",$1.65M - $1.83M,
"302 Pennyfield Ave, Bronx, NY 10465",https://www.zillow.com/homedetails/302-Pennyfield-Ave-Bronx-NY-10465/29847170_zpid/,Sold 10/28/2019,"$560,000 ",3 bds,2 ba,"1,980 sqft",Multi Family,1940,1940,Oil,Solar,5 spaces,,Great solar potentialSun Number™: 74.2,"$562,475 ","$506,000 - $624,000","+$3,961 (+0.7 %)"
"115 Payson Ave # 1EF, New York, NY 10034",https://www.zillow.com/homedetails/115-Payson-Ave-1EF-New-York-NY-10034/219712655_zpid/,Sold 10/28/2019,"$815,000 ",3 bds,2 ba,,Cooperative,1937,,,,,,,"$812,438 ","$772,000 - $861,000","-$12,564 (-1.5 %)"
"160 E 72nd St FLOOR 15, New York, NY 10021",https://www.zillow.com/homedetails/160-E-72nd-St-FLOOR-15-New-York-NY-10021/304820103_zpid/,Sold 10/28/2019,$4.25M,3 bds,4.5 ba,,Cooperative,1928,,,,,,,"$4,236,642 ",$4.02M - $4.49M,
"30 Little West St # 25A, New York, NY 10280",https://www.zillow.com/homedetails/30-Little-West-St-25A-New-York-NY-10280/80009225_zpid/,Sold 10/28/2019,$2.92M,3 bds,3 ba,"1,698 sqft",Multi Family,2005,2005,,Central,Attached Garage,,,"$2,915,806 ",$2.77M - $3.09M,"-$195,272 (-6.3 %)"
"100 United Nations Plz APT 42D, New York, NY 10017",https://www.zillow.com/homedetails/100-United-Nations-Plz-APT-42D-New-York-NY-10017/31531856_zpid/,Sold 10/28/2019,$2.80M,3 bds,3 ba,"1,985 sqft",Condo,1984,,,Central,,"$2,880/month",,"$2,791,199 ",$2.65M - $2.96M,"-$52,836 (-1.9 %)"
"60-126 W 126th St # 1, New York, NY 10027",https://www.zillow.com/homedetails/60-126-W-126th-St-1-New-York-NY-10027/89335532_zpid/,Sold 10/28/2019,$1.29M,3 bds,3 ba,"1,486 sqft",Condo,1900,2005,,,,,,"$1,285,945 ",$1.22M - $1.36M,"-$228,354 (-15.1 %)"
"5700 Arlington Ave APT 19J, Bronx, NY 10471",https://www.zillow.com/homedetails/5700-Arlington-Ave-APT-19J-Bronx-NY-10471/304820077_zpid/,Sold 10/28/2019,"$789,503 ",3 bds,2 ba,"1,250 sqft",Cooperative,1961,,,,,,,"$792,992 ","$714,000 - $880,000",
"1502 Crosby Ave, Bronx, NY 10461",https://www.zillow.com/homedetails/1502-Crosby-Ave-Bronx-NY-10461/29842894_zpid/,Sold 10/25/2019,"$480,000 ",3 bds,2 ba,"1,568 sqft",Multi Family,1925,,,,,,,"$481,008 ","$433,000 - $534,000","-$1,897 (-0.4 %)"
"10111 Remington St, Jamaica, NY 11435",https://www.zillow.com/homedetails/10111-Remington-St-Jamaica-NY-11435/32136808_zpid/,Sold 10/25/2019,"$630,000 ",3 bds,2 ba,"1,344 sqft",Multi Family,1929,,,,,,,"$629,594 ","$573,000 - $693,000","-$2,853 (-0.5 %)"
"679 Quincy St # 3, Brooklyn, NY 11221",https://www.zillow.com/homedetails/679-Quincy-St-3-Brooklyn-NY-11221/119572116_zpid/,Sold 10/25/2019,"$845,000 ",3 bds,2 ba,"1,398 sqft",Condo,2011,,,Central,,$449/month,,"$844,234 ","$802,000 - $886,000","-$43,725 (-4.9 %)"
"40-40 203rd St # 12B, Bayside, NY 11361",https://www.zillow.com/homedetails/40-40-203rd-St-12B-Bayside-NY-11361/111207036_zpid/,Sold 10/25/2019,"$514,000 ",3 bds,2 ba,"1,300 sqft",Apartment,1932,,,Other,,,,"$513,669 ","$467,000 - $565,000","+$27,237 (+5.6 %)"
"69-10 108th St # 7N, Forest Hills, NY 11375",https://www.zillow.com/homedetails/69-10-108th-St-7N-Forest-Hills-NY-11375/219853307_zpid/,Sold 10/25/2019,"$785,000 ",3 bds,3 ba,"1,550 sqft",Cooperative,1953,,,,,,,"$784,495 ","$714,000 - $863,000","-$83,147 (-9.6 %)"
"142-05 Roosevelt Ave # 429, Flushing, NY 11354",https://www.zillow.com/homedetails/142-05-Roosevelt-Ave-429-Flushing-NY-11354/79733846_zpid/,Sold 10/25/2019,"$550,000 ",3 bds,2 ba,"1,350 sqft",Cooperative,1965,,,,,,,"$549,646 ","$500,000 - $605,000","-$10,663 (-1.9 %)"
"5456 Hermit Ln, Philadelphia, PA 19128",https://www.zillow.com/homedetails/5456-Hermit-Ln-Philadelphia-PA-19128/10275275_zpid/,Sold 11/15/2019,"$290,000 ",3 bds,4 ba,"1,680 sqft",Multi Family,1964,1964,Forced air,Central,3 spaces,,Great solar potentialSun Number™: 91.22,"$291,963 ","$277,000 - $307,000","+$1,058 (+0.4 %)"
"9968 President St, Philadelphia, PA 19115",https://www.zillow.com/homedetails/9968-President-St-Philadelphia-PA-19115/10528663_zpid/,Play video iconVideo Walkthrough,"$268,000 ",3 bds,3 ba,"1,560 sqft",Multi Family,1956,1956,Forced air,Central,Attached Garage,,Candidate for a community solar programSun Number™: 21.64,"$268,070 ","$255,000 - $281,000","+$4,066 (+1.5 %)"
"3635 E Thompson St, Philadelphia, PA 19134",https://www.zillow.com/homedetails/3635-E-Thompson-St-Philadelphia-PA-19134/10443777_zpid/,Sold 11/14/2019,"$247,000 ",3 bds,2 ba,"1,543 sqft",Condo,1925,,Forced air,Central,1 space,,,"$247,064 ","$235,000 - $259,000","+$4,671 (+1.9 %)"
"930 E Mcpherson St, Philadelphia, PA 19150",https://www.zillow.com/homedetails/930-E-Mcpherson-St-Philadelphia-PA-19150/10477542_zpid/,Sold 11/13/2019,"$320,000 ",3 bds,3 ba,"1,552 sqft",Multi Family,1950,1950,Forced air,Central,1 space,,Great solar potentialSun Number™: 89.64,"$270,275 ","$243,000 - $295,000","+$9,765 (+3.7 %)"
"6242 N Park Ave, Philadelphia, PA 19141",https://www.zillow.com/homedetails/6242-N-Park-Ave-Philadelphia-PA-19141/10469156_zpid/,Sold 11/13/2019,"$134,500 ",3 bds,1 ba,"1,232 sqft",Condo,1935,,Radiant,None,Off street,,,"$134,552 ","$128,000 - $141,000",+$506 (+0.4 %)
"4313 E Howell St, Philadelphia, PA 19135",https://www.zillow.com/homedetails/4313-E-Howell-St-Philadelphia-PA-19135/10559334_zpid/,Sold 11/08/2019,"$194,900 ",3 bds,2 ba,"1,344 sqft",Multi Family,1940,1940,Other,,,,Candidate for a community solar programSun Number™: 21.64,"$195,027 ","$185,000 - $205,000","+$7,481 (+4.0 %)"
"8360 Summerdale Ave, Philadelphia, PA 19152",https://www.zillow.com/homedetails/8360-Summerdale-Ave-Philadelphia-PA-19152/10519207_zpid/,Sold 11/08/2019,"$227,500 ",3 bds,2 ba,"1,066 sqft",Condo,1955,,Forced air,Central,1 space,,,"$227,738 ","$216,000 - $239,000","-$1,480 (-0.6 %)"
"1020 S 2nd St UNIT 2, Philadelphia, PA 19147",https://www.zillow.com/homedetails/1020-S-2nd-St-UNIT-2-Philadelphia-PA-19147/2083341159_zpid/,Sold 11/08/2019,"$490,000 ",3 bds,3 ba,"1,954 sqft",Condo,2018,,Forced air,Central,,$258/month,,"$490,512 ","$466,000 - $515,000","+$9,201 (+1.9 %)"
"3129 W Thompson St, Philadelphia, PA 19121",https://www.zillow.com/homedetails/3129-W-Thompson-St-Philadelphia-PA-19121/67365666_zpid/,Sold 11/07/2019,"$260,000 ",3 bds,3 ba,"1,367 sqft",Condo,2006,,Other,Central,1 space,$225/month,,"$260,306 ","$247,000 - $273,000","-$69,937 (-21.2 %)"
"115-19 Cuthbert St # E, Philadelphia, PA 19106",https://www.zillow.com/homedetails/115-19-Cuthbert-St-E-Philadelphia-PA-19106/10597412_zpid/,Sold 11/07/2019,$1.38M,3 bds,2 ba,"2,176 sqft",Condo,1900,,Gas,Central,1 space,$596/month,,"$1,376,619 ",$1.31M - $1.45M,"+$111,912 (+8.8 %)"
"115 Cuthbert St UNIT E, Philadelphia, PA 19106",https://www.zillow.com/homedetails/115-Cuthbert-St-UNIT-E-Philadelphia-PA-19106/2082787095_zpid/,Sold 11/07/2019,$1.38M,3 bds,2 ba,"2,176 sqft",Condo,1900,,Forced air,Central,Attached Garage,$708/month,,"$1,376,619 ",$1.31M - $1.45M,"+$144,873 (+11.8 %)"
"517 Independence Ave, Philadelphia, PA 19126",https://www.zillow.com/homedetails/517-Independence-Ave-Philadelphia-PA-19126/10548197_zpid/,Sold 11/07/2019,"$222,000 ",3 bds,2 ba,"1,230 sqft",Multi Family,1960,1960,Forced air,Central,2 spaces,,Candidate for a community solar programSun Number™: 21.64,"$222,261 ","$211,000 - $233,000","+$4,326 (+2.0 %)"
"12748 Hollins Rd, Philadelphia, PA 19154",https://www.zillow.com/homedetails/12748-Hollins-Rd-Philadelphia-PA-19154/10588574_zpid/,Sold 11/07/2019,"$230,000 ",3 bds,2 ba,"1,360 sqft",Condo,1962,,Forced air,Central,1 space,,,"$230,270 ","$219,000 - $242,000","-$3,869 (-1.7 %)"
"556 Fairway Ter, Philadelphia, PA 19128",https://www.zillow.com/homedetails/556-Fairway-Ter-Philadelphia-PA-19128/10275984_zpid/,Sold 11/05/2019,"$259,900 ",3 bds,1 ba,"1,216 sqft",Multi Family,1950,1950,Forced air,Central,1 space,,Candidate for a community solar programSun Number™: 21.62,"$260,274 ","$247,000 - $273,000","+$5,523 (+2.2 %)"
"6355 Old York Rd, Philadelphia, PA 19141",https://www.zillow.com/homedetails/6355-Old-York-Rd-Philadelphia-PA-19141/10252043_zpid/,Sold 11/05/2019,"$99,000 ",3 bds,2 ba,"1,380 sqft",Multi Family,1905,1905,Other,None,,,Great solar potentialSun Number™: 87.24,"$99,142 ","$94,000 - $104,000",+$142 (+0.1 %)
"11704 Audubon Ave, Philadelphia, PA 19116",https://www.zillow.com/homedetails/11704-Audubon-Ave-Philadelphia-PA-19116/10531990_zpid/,Sold 11/01/2019,"$292,900 ",3 bds,3 ba,"1,722 sqft",Multi Family,1964,1964,"Forced air, Other",Central,3 spaces,,Candidate for a community solar programSun Number™: 21.62,"$293,475 ","$279,000 - $308,000","+$11,907 (+4.2 %)"
"2629 S Holbrook St, Philadelphia, PA 19142",https://www.zillow.com/homedetails/2629-S-Holbrook-St-Philadelphia-PA-19142/10411587_zpid/,Sold 10/31/2019,"$57,500 ",3 bds,1 ba,960 sqft,Condo,1925,,,None,,,,"$57,619 ","$55,000 - $60,000",
"3503 Wessex Ln, Philadelphia, PA 19114",https://www.zillow.com/homedetails/3503-Wessex-Ln-Philadelphia-PA-19114/10578521_zpid/,Sold 10/30/2019,"$231,000 ",3 bds,2 ba,"1,260 sqft",Condo,1961,,Forced air,Central,1 space,,,"$231,510 ","$220,000 - $243,000","+$3,544 (+1.6 %)"
"528 W Somerville Ave, Philadelphia, PA 19120",https://www.zillow.com/homedetails/528-W-Somerville-Ave-Philadelphia-PA-19120/10548523_zpid/,Sold 10/30/2019,"$110,000 ",3 bds,1 ba,"1,260 sqft",Condo,1940,,Radiant,None,1 space,,,"$110,243 ","$105,000 - $116,000",+$209 (+0.2 %)
"6347 Sylvester St, Philadelphia, PA 19149",https://www.zillow.com/homedetails/6347-Sylvester-St-Philadelphia-PA-19149/10498687_zpid/,Sold 10/30/2019,"$164,000 ",3 bds,2 ba,"1,152 sqft",Condo,1950,,Forced air,None,1 space,,,"$164,362 ","$156,000 - $173,000","+$4,110 (+2.6 %)"
"6138 Cottage St, Philadelphia, PA 19135",https://www.zillow.com/homedetails/6138-Cottage-St-Philadelphia-PA-19135/10511725_zpid/,Sold 10/30/2019,"$149,900 ",3 bds,1 ba,"1,440 sqft",Multi Family,1945,1945,,,4 spaces,,Great solar potentialSun Number™: 91.24,"$150,231 ","$143,000 - $158,000",+$670 (+0.4 %)
"4016 Aldine St, Philadelphia, PA 19136",https://www.zillow.com/homedetails/4016-Aldine-St-Philadelphia-PA-19136/10418891_zpid/,Sold 10/29/2019,"$135,000 ",3 bds,2 ba,"1,126 sqft",Condo,1950,,Other,None,1 space,,,"$135,314 ","$129,000 - $142,000",-$394 (-0.3 %)
"4651 Morris St, Philadelphia, PA 19144",https://www.zillow.com/homedetails/4651-Morris-St-Philadelphia-PA-19144/10240414_zpid/,Sold 10/28/2019,"$149,520 ",3 bds,2 ba,"1,311 sqft",Condo,1930,,Baseboard,Wall,1 space,,,"$149,887 ","$142,000 - $157,000",+$526 (+0.4 %)
"249 S 53rd St, Philadelphia, PA 19139",https://www.zillow.com/homedetails/249-S-53rd-St-Philadelphia-PA-19139/10541472_zpid/,Sold 10/28/2019,"$230,000 ",3 bds,3 ba,"1,350 sqft",Multi Family,1925,1925,Heat pump,Central,,,Great solar potentialSun Number™: 92.06,"$230,564 ","$219,000 - $242,000","-$7,120 (-3.0 %)"
"7206 Sprague St, Philadelphia, PA 19119",https://www.zillow.com/homedetails/7206-Sprague-St-Philadelphia-PA-19119/10213120_zpid/,3D Homes Icon3D Home,"$277,500 ",3 bds,2 ba,"1,264 sqft",Multi Family,1948,1948,Forced air,Central,On street,,Great solar potentialSun Number™: 89.64,"$278,181 ","$264,000 - $292,000","-$3,126 (-1.1 %)"
"1414 S Penn Sq UNIT 30C, Philadelphia, PA 19102",https://www.zillow.com/homedetails/1414-S-Penn-Sq-UNIT-30C-Philadelphia-PA-19102/90198053_zpid/,Sold 10/25/2019,$2.37M,3 bds,4.1 ba,"3,086 sqft",Condo,2009,,Other,Central,Attached Garage,"$2,200/month",,"$2,376,693 ",$2.26M - $2.50M,"-$253,081 (-9.6 %)"
"6351 Jackson St, Philadelphia, PA 19135",https://www.zillow.com/homedetails/6351-Jackson-St-Philadelphia-PA-19135/10416047_zpid/,Sold 10/25/2019,"$150,000 ",3 bds,1 ba,"1,194 sqft",Condo,1950,,Other,,2 spaces,,,"$150,423 ","$143,000 - $158,000",+$882 (+0.6 %)
"751 S 19th St # 3B, Philadelphia, PA 19146",https://www.zillow.com/homedetails/751-S-19th-St-3B-Philadelphia-PA-19146/80951695_zpid/,Sold 10/25/2019,"$425,000 ",3 bds,2 ba,"1,378 sqft",Condo,1900,,Forced air,Central,On street,$205/month,Limited solar potentialSun Number™: 59.23,"$426,200 ","$405,000 - $448,000","-$2,144 (-0.5 %)"
"3719 Westhampton Dr, Philadelphia, PA 19154",https://www.zillow.com/homedetails/3719-Westhampton-Dr-Philadelphia-PA-19154/10588984_zpid/,Sold 10/25/2019,"$269,000 ",3 bds,2 ba,"1,735 sqft",Condo,1955,,Forced air,Central,1 space,,,"$269,759 ","$256,000 - $283,000","+$2,693 (+1.0 %)"
"320 Hermitage St, Philadelphia, PA 19128",https://www.zillow.com/homedetails/320-Hermitage-St-Philadelphia-PA-19128/10269188_zpid/,Sold 10/24/2019,"$248,000 ",3 bds,2 ba,"1,584 sqft",Multi Family,1920,1920,Forced air,Central,,,Great solar potentialSun Number™: 93.62,"$248,730 ","$236,000 - $261,000","+$3,492 (+1.4 %)"
"8523 Summerdale Ave, Philadelphia, PA 19152",https://www.zillow.com/homedetails/8523-Summerdale-Ave-Philadelphia-PA-19152/10519258_zpid/,Sold 10/24/2019,"$220,000 ",3 bds,2 ba,"1,066 sqft",Multi Family,1957,1957,Forced air,Wall,3 spaces,,Great solar potentialSun Number™: 84.04,"$220,648 ","$210,000 - $232,000","-$3,957 (-1.8 %)"
"2330 Broad, Philadelphia, PA 19145",https://www.zillow.com/homedetails/2330-Broad-Philadelphia-PA-19145/2082254749_zpid/,Sold 10/24/2019,"$435,000 ",3 bds,3 ba,"3,300 sqft",Multi Family,,,,,,,,"$436,282 ","$414,000 - $458,000",
"6427 Belfield Ave, Philadelphia, PA 19119",https://www.zillow.com/homedetails/6427-Belfield-Ave-Philadelphia-PA-19119/10280988_zpid/,Sold 10/24/2019,"$169,000 ",3 bds,2 ba,"1,056 sqft",Condo,1950,,Other,,,,,"$169,498 ","$161,000 - $178,000","+$2,169 (+1.3 %)"
"603 Robbins St, Philadelphia, PA 19111",https://www.zillow.com/homedetails/603-Robbins-St-Philadelphia-PA-19111/10359087_zpid/,Sold 10/24/2019,"$175,000 ",3 bds,2 ba,"1,682 sqft",Multi Family,1925,1925,,,3 spaces,,Great solar potentialSun Number™: 88.04,"$175,515 ","$167,000 - $184,000","+$5,247 (+3.1 %)"
"3229 Chelsea Pl, Philadelphia, PA 19114",https://www.zillow.com/homedetails/3229-Chelsea-Pl-Philadelphia-PA-19114/10578135_zpid/,Sold 10/24/2019,"$235,000 ",3 bds,2 ba,"1,596 sqft",Condo,1965,,Forced air,Central,1 space,,,"$240,736 ","$229,000 - $253,000",+$655 (+0.3 %)
"10810 Rayland Rd, Philadelphia, PA 19154",https://www.zillow.com/homedetails/10810-Rayland-Rd-Philadelphia-PA-19154/10580679_zpid/,Sold 10/24/2019,"$234,000 ",3 bds,3 ba,"1,360 sqft",Condo,1968,,Forced air,Central,1 space,,,"$234,689 ","$223,000 - $246,000","+$5,127 (+2.2 %)"
"6537 N Bouvier St, Philadelphia, PA 19126",https://www.zillow.com/homedetails/6537-N-Bouvier-St-Philadelphia-PA-19126/10253719_zpid/,Sold 10/24/2019,"$159,000 ",3 bds,1 ba,"1,246 sqft",Condo,1925,,Radiant,None,2 spaces,,,"$159,468 ","$151,000 - $167,000","+$5,242 (+3.4 %)"
"3204 Gurley Rd, Philadelphia, PA 19154",https://www.zillow.com/homedetails/3204-Gurley-Rd-Philadelphia-PA-19154/10586460_zpid/,Sold 10/23/2019,"$235,000 ",3 bds,1 ba,"1,360 sqft",Condo,1962,,Forced air,Central,1 space,,,"$235,721 ","$224,000 - $248,000","-$3,904 (-1.6 %)"
"15 E Oxford St, Philadelphia, PA 19125",https://www.zillow.com/homedetails/15-E-Oxford-St-Philadelphia-PA-19125/118369079_zpid/,Sold 10/23/2019,"$890,000 ",3 bds,4 ba,,Multi Family,,,Forced air,Central,Attached Garage,,,"$892,732 ","$848,000 - $937,000","+$16,169 (+1.8 %)"
"4519 Pennypack St, Philadelphia, PA 19136",https://www.zillow.com/homedetails/4519-Pennypack-St-Philadelphia-PA-19136/10574589_zpid/,Sold 10/22/2019,"$189,900 ",3 bds,1 ba,"1,152 sqft",Condo,1962,,Forced air,Central,3 spaces,,,"$191,113 ","$182,000 - $201,000","+$5,534 (+3.0 %)"
"6421 Garman St, Philadelphia, PA 19142",https://www.zillow.com/homedetails/6421-Garman-St-Philadelphia-PA-19142/10412498_zpid/,Sold 10/22/2019,"$150,000 ",3 bds,1 ba,"1,223 sqft",Condo,1925,,Other,Central,1 space,$0/month,Limited solar potentialSun Number™: 52.86,"$150,479 ","$143,000 - $158,000","+$18,516 (+14.0 %)"
"366 Delmar St, Philadelphia, PA 19128",https://www.zillow.com/homedetails/366-Delmar-St-Philadelphia-PA-19128/10271956_zpid/,Sold 10/21/2019,"$216,000 ",3 bds,2 ba,"1,296 sqft",Condo,1999,,Forced air,Central,2 spaces,,,"$216,716 ","$206,000 - $228,000","-$14,552 (-6.3 %)"
"366 Delmar St, Philadelphia, PA 19128",https://www.zillow.com/homedetails/366-Delmar-St-Philadelphia-PA-19128/10271956_zpid/,Sold 10/21/2019,"$216,000 ",3 bds,2 ba,"1,296 sqft",Condo,1999,,Forced air,Central,2 spaces,,,"$216,716 ","$206,000 - $228,000","-$14,552 (-6.3 %)"
